Station Name,Station Code,Lat,Long
motihari,MKI,26.630870,84.905589
mumbai cst,CSTM,18.944213,72.836055
muzaffar nagar,MOZ,29.469151,77.708364
mahbubabad,MABD,17.597836,80.000118
matheran,MAE,18.989689,73.270931
mehsi,MAI,26.354858,85.096310
malkapur road,MALK,21.904844,77.967529
maninagar,MANI,22.998847,72.611528
mulanur,MAR,12.661838,78.407141
mariahu,MAY,25.596992,82.597977
mustabada,MBD,16.546997,80.731878
mambalam,MBM,13.038383,80.227747
marwarbirthi,MBT,27.097449,72.280506
mandapamcamp,MC,9.281245,79.134564
madimangalam,MCL,12.598902,79.185971
motihari court,MCO,26.630873,84.905594
mumbai central,BCT,18.970955,72.819276
mandhana junction,MDA,26.557171,80.222972
mandidip,MDDP,23.093845,77.511313
mandhar,MDH,21.337498,81.704426
modukuru,MDKU,16.124944,80.583169
modinagar,MDNR,28.828833,77.572427
murdeshwar,MRDW,14.100705,74.505565
marwarmundwa,MDW,27.063325,73.815894
marinelines,MEL,18.945344,72.823750
malethukanak,MEQ,26.603733,82.124962
musafirkhana,MFKA,26.379404,81.799618
mandlafort,MFR,22.586299,80.356071
mandagere,MGF,12.729533,76.379010
mangolpuri,MGLP,28.683425,77.091295
mahisgaon,MGO,18.109553,75.495442
marahra,MH,27.747273,78.555510
maghar,MHH,26.750044,83.133823
mahendragarh,MHRG,28.280758,76.148488
mihrawan,MIH,25.870944,82.694003
maikalganj,MINJ,27.809681,80.069292
maripat,MIU,28.587456,77.495619
majhagawan,MJG,24.913670,80.811739
majholapakarya,MJZ,28.818112,79.890381
morkadhana,MKDN,22.111245,78.502011
marikuppam,MKM,12.919048,78.263747
malikpeth,MKPT,17.876261,75.635075
makronia,MKRN,23.866565,78.810033
malkapur,MKU,20.892244,76.203188
modnimb,MLB,17.916457,75.405336
mandalgarh,MLGH,25.194153,75.081011
mangaliyawas,MLI,26.281066,74.495869
melmaruvattur,MLMR,12.428402,79.833011
malsailu,MLSU,19.867706,77.122846
mallanwan,MLW,27.036788,80.158857
mahim,MM,19.040776,72.847048
maheshmunda,MMD,24.232483,86.389282
madanmahal,MML,23.159969,79.921025
mandasa road,MMS,18.840352,84.493988
mankar,MNAE,23.420165,87.555727
manda road,MNF,25.163219,82.237365
manoharganj,MNJ,25.524280,81.558538
mundikota,MNU,21.373015,79.835160
mankarai,MNY,10.772055,76.500533
moga,MOGA,30.817655,75.168542
molakalmuru,MOMU,14.708953,76.748632
mor,MOR,25.431011,85.858165
manoharpur,MOU,22.373948,85.197330
mahipal road,MPLR,24.287496,88.191244
mohammadkhera,MQE,23.384122,76.664738
meralgram,MQX,24.197383,83.710034
muribahal,MRBL,20.385833,83.017121
manauri,MRE,25.469878,81.662240
markapur road,MRK,15.714273,79.301912
marampalli,MRPL,16.844320,81.634313
mirthal,MRTL,32.112536,75.608165
masjid,MSD,18.951945,72.838532
mahasamund,MSMD,21.113385,82.103941
mansurpur,MSP,29.356769,77.718494
masit,MST,27.276190,80.251264
meturdam,MTDM,11.804801,77.823495
mithapur,MTHP,22.412134,69.009236
muttarasanallur,MTNL,10.866303,78.648789
mutupet,MTT,10.402689,79.498770
muradnagar,MUD,28.759225,77.507029
munumaka,MUK,16.191007,79.982032
mahuawa khurd,MUUA,26.857976,83.601735
mundhewadi,MVE,17.741830,75.706387
mavli junction,MVJ,24.794590,73.973532
manwath road,MVO,19.358366,76.534999
mhasavad,MWD,20.870722,75.458757
mahansar,MWR,28.199527,75.031297
marauda,MXA,21.159320,81.359553
morthala,MXO,24.502965,72.803644
mahuariya,MXY,24.227144,83.310018
miyagamkjnng,MYGL,22.050753,73.120290
memari,MYM,23.172787,88.095897
mayanoor,MYU,10.955104,78.236888
manzurgarhi,MZGI,27.957778,78.101114
mansi,MNE,25.509263,86.554090
marwarkori,KOF,24.912140,72.273492
nagarsol,NSL,20.101302,74.543233
nagore,NCR,10.818616,79.846185
nalanda,NLD,25.122828,85.463112
nandgaon,NGN,20.309254,74.660102
narkatiaganj,NKE,27.105025,84.463983
naugarh,NUH,27.275277,83.088214
new coochbehar,NCB,26.353084,89.469629
newmal junction,NMZ,26.874239,88.725198
nimach,NMH,24.463205,74.849144
namrup,NAM,27.196873,95.314463
nasrala,NAS,31.488041,75.823814
nazirganj,NAZJ,25.724437,85.806955
nabadwipdham,NDAE,23.398029,88.356877
nandganj,NDJ,25.544949,83.397580
nudurupadu,NDPU,16.273068,80.193177
nidigallu,NDZ,13.988589,79.660995
nivari,NEW,25.328259,78.820278
nagarnabi,NGF,24.590729,87.868425
nagercoiloa,NGK,8.174758,77.444031
nagaur,NGO,27.199688,73.723581
newgitldada junction,NGTG,26.035249,89.489295
nihalgarh,NHH,26.460652,81.633040
nohar,NHR,29.192387,74.773473
naila,NIA,22.023282,82.564872
nilaje,NILD,19.155547,73.080152
nigaura,NIQ,22.988412,81.867669
nakkanadoddi,NKDO,15.165331,77.477236
nirakarpur,NKP,19.991695,85.530414
namli,NLI,23.455579,75.067068
nalbari,NLV,26.451013,91.440528
nomoda,NMD,26.279919,76.579218
newmisamari,NMM,26.809756,92.453082
nonera,NNE,26.426415,78.305642
nanguneri,NNN,8.490178,77.663231
nrynpurtatwar,NNW,26.344499,76.635967
nokha,NOK,27.555061,73.475928
nawapara road,NPD,20.809618,82.562651
nepanagar,NPNR,21.463952,76.397122
nipanivadgaon,NPW,19.587943,74.704497
naroda,NRD,23.086147,72.658444
naraina,NRI,26.796259,75.192907
norlia road,NRLR,20.041126,83.373204
nari road,NROD,21.759081,72.081919
nagarur,NRR,15.542769,77.313353
narwasi,NRWI,28.839345,75.352176
nallasopara,NSP,19.417702,72.818954
nanjangud town,NTW,12.122107,76.684435
nua,NUA,28.058357,75.285539
narela,NUR,28.846624,77.085324
navade road,NVRD,19.052880,73.103552
nalwar,NW,16.936227,77.019465
nawalgarh,NWH,27.843981,75.246283
nuagaon,NXN,22.387301,84.942650
nayadupeta,NYP,13.908012,79.901471
nagbhir,NAB,20.580263,79.700249
nagpur,NGP,21.152436,79.088706
nalgonda,NLDA,17.061380,79.283388
nandurbar,NDB,21.374162,74.244915
narasapur,NS,16.455842,81.699028
nellore,NLR,14.462607,79.989882
new delhi,NDLS,28.642182,77.220601
new tinsukia,NTSK,27.479929,95.334009
nizamabad,NZB,18.679219,78.103688
nawa city,NAC,27.029293,74.998865
nandgaon road,NAN,16.387714,73.730596
narasingapalli,NASP,17.606393,82.890490
nimbhora,NB,21.160951,75.975274
navabpalem,NBM,16.832301,81.606594
nayaazadpur,NDAZ,28.714147,77.167222
nidamanuru,NDM,16.507086,80.731700
nandesari,NDR,22.418001,73.095172
nemem,NEM,8.453822,77.010466
nagari,NG,13.307047,79.579507
nagina,NGG,29.437776,78.424121
nagothane,NGTN,18.540087,73.140958
naharkatiya,NHK,27.289213,95.329693
nidur,NID,11.127802,79.645341
nimitita,NILE,24.635412,87.982653
nira,NIRA,18.104908,74.208306
nagercoil town,NJT,8.199979,77.419964
naikheri,NKI,23.200803,75.682064
nimarkheri,NKR,22.110850,76.151172
naliya,NLY,23.205319,68.868288
nidamangalam,NMJ,10.774058,79.414090
newmaynaguri,NMX,26.578328,88.822616
nangloi,NNO,28.686541,77.057201
nosaria,NOA,28.121678,74.560549
nipania,NPI,21.826724,82.044564
nepalganj road,NPR,28.011471,81.601206
narajmarthapur,NQR,20.459947,85.780023
nagireddipalli,NRDP,17.422841,78.940305
naraikkinar,NRK,8.862662,77.841800
nurmahal,NRM,31.081551,75.601341
narsipatnam road,NRP,17.452218,82.724174
nagariasadat,NRS,28.550148,79.205693
noadardhal,NRX,23.433974,87.745160
nisui,NSU,28.291354,79.236841
netawal,NTWL,24.861246,74.460003
navagadh,NUD,21.764123,70.616401
nawagaon,NVG,22.087907,78.437315
navsari,NVS,20.948134,72.913080
nagarwara,NWA,22.211007,80.123375
naupada junction,NWP,18.579138,84.282922
nayandahalli,NYH,12.941284,77.520579
neyyattinkara,NYY,8.410331,77.081555
nadiad,ND,22.694944,72.856130
nagda,NAD,23.456155,75.412704
nainpur,NIR,22.425782,80.109190
nandalur,NRE,14.265270,79.105921
nandyal,NDL,15.468162,78.472541
narwana,NRW,29.589183,76.109016
new alipurduar,NOQ,26.485963,89.541374
new farakka,NFK,24.794909,87.915628
nidadavolu,NDD,16.897044,81.674385
noli,NOLI,28.746628,77.311265
nghaziabad,GZN,28.674629,77.438045
nagargali,NAG,15.423604,74.621334
nana,NANA,24.924682,73.109824
nathnagar,NAT,25.236615,86.934932
nabenagar road,NBG,24.653480,84.094159
nibhapur,NBP,25.599401,82.252079
nandre,NDE,16.963544,74.558681
nardana,NDN,21.177727,74.828277
nathdwara,NDT,24.912225,73.913917
nenpur,NEP,22.847481,72.724455
ningala junction,NGA,22.027838,71.708723
nagari,NG,13.307047,79.579507
naglatula,NGLT,26.924172,77.420294
nagrota,NGRT,32.108249,76.388795
nauganwan,NGW,23.248291,75.157470
nandoldehegam,NHM,23.173633,72.815800
naganahalli,NHY,12.378456,76.650702
naigaon,NIG,19.351654,72.846173
nimdih,NIM,22.994763,86.143831
nabipur,NIU,21.807246,73.030296
nagrakota,NKB,26.885895,88.917822
narikkudi,NKK,9.592615,78.299801
naliya cant.,NLC,23.205206,68.868261
nilokheri,NLKR,29.831647,76.925395
naimisharanya,NM,27.357668,80.484104
nimkathana,NMK,27.741733,75.779284
nandura,NN,20.839045,76.459667
narnaul,NNL,28.044727,76.123985
nanpara junction,NNP,27.860190,81.512771
noamundi,NOMD,22.152178,85.521316
nagalapalle,NPL,17.460398,78.229536
napasar,NPS,27.981214,73.563999
niphad,NR,20.097075,74.080231
nergundi,NRG,20.538106,85.958785
narkher,NRKR,21.468750,78.524992
narhan,NRN,25.747555,85.975580
naraynpuranant,NRPA,26.088903,85.409101
narasaraopet,NRT,16.230016,80.040547
nowrozabad,NRZB,23.394511,80.980503
nar town,NTN,22.468859,72.706891
nathwana,NTZ,28.573091,73.823444
nujella,NUJ,16.386752,81.022533
neyveli,NVL,11.539721,79.476959
navipet,NVT,18.766714,78.016171
niwas road,NWB,24.054559,82.013792
niwar,NWR,23.719533,80.369673
nayakharadia,NYK,27.038646,74.935563
nuzvid,NZD,16.650246,80.961808
new delhi,NDLS,28.642182,77.220601
nadikude,NDKD,16.590164,79.723143
nagercoil junction,NCJ,8.174684,77.444016
najibabad,NBD,29.603228,78.334737
nanded,NED,19.160221,77.311606
nangal dam,NLDM,31.370755,76.373084
nasik road,NK,19.947460,73.842195
new bongaigaon,NBQ,26.475735,90.535969
new jalpaiguri,NJP,26.682962,88.443409
nidubrolu,NDO,16.068035,80.557476
north lakhimpur,NLP,27.254856,94.111397
naksalbari,NAK,26.679662,88.198475
nawandgi,NAW,17.227679,77.509003
nimbahera,NBH,24.623748,74.694824
namburu,NBR,16.358441,80.495742
nindharbenar,NDH,27.004225,75.729411
nandapur,NDPR,19.594367,77.237255
nadauj,NDU,25.296260,85.017198
neri,NERI,27.688333,80.394698
nagardevla,NGD,20.603179,75.198344
nagasamudram,NGM,14.321999,77.643140
nagappattinam,NGT,10.759987,79.845864
naihati junction,NH,22.887061,88.417520
nigohan,NHN,26.567500,81.045753
naydongri,NI,20.348643,74.836914
nilambur road,NIL,11.278817,76.254513
nizampur,NIP,27.966951,76.011027
nivasar,NIV,16.947378,73.455378
nekonda,NKD,17.794542,79.804534
namkon,NKM,23.351456,85.376984
nileshwar,NLE,12.256146,75.135744
nallapadu,NLPD,16.308156,80.397817
nirmali,NMA,26.305830,86.575551
nellimaria,NML,18.183726,83.456837
naugachia,NNA,25.384440,87.093947
nannilam,NNM,10.883701,79.650892
narayanpur,NNR,25.397484,86.859326
nariaoli,NOI,23.896307,78.604680
nellikuppan,NPM,11.773763,79.669721
narasingampet,NPT,11.034825,79.511374
nunkhar,NRA,26.425610,83.880266
naranjipur,NRGR,23.046660,76.008887
neral,NRL,19.026734,73.318457
nakodar junction,NRO,31.111804,75.475749
narayanpet road,NRPD,16.700070,77.168647
nariyar,NRV,26.240117,85.217511
nasirabad,NSD,26.294942,74.717408
nautanwa,NTV,27.427861,83.421193
narsinghpur,NU,22.942905,79.214204
nagaruntari,NUQ,24.285377,83.513799
nawalgohan,NVLN,19.798477,77.123087
navalur,NVU,15.415371,75.055506
nawadah,NWD,24.886930,85.548748
navapur,NWU,21.166974,73.771509
naini,NYN,25.393430,81.860423
nazareth,NZT,8.564031,77.976091
okha,OKHA,22.471806,69.074519
obradam,OBR,24.439473,82.976536
oddamhatram,ODC,10.485902,77.746466
okhla,OKA,28.559440,77.265599
orchha,ORC,25.401351,78.644417
osra,OSRA,23.030382,75.611191
ongole,OGL,15.497914,80.056833
obulavaripalli,OBVP,14.040673,79.267513
obaidullaganj,ODG,22.994862,77.587441
olakur,OLA,12.306062,79.721535
oddarahalli,ORH,13.345863,77.541243
ottappalam,OTP,10.769652,76.377743
orai,ORAI,25.982607,79.459787
obhaniyachache,OCH,26.970930,71.723728
ondagram,ODM,23.148225,87.202496
omkareshwar road,OM,22.214888,76.046352
orr,ORR,24.531425,77.799728
ochira,OCR,9.131700,76.525223
odela,OEA,18.456234,79.449423
osiyan,OSN,26.729305,72.899914
otivakkam,OV,12.622839,79.975394
palani,PLNI,10.457628,77.522524
palakkad town,PGTN,10.775934,76.652564
panvel,PNVL,18.990850,73.121518
patna,PNBE,25.602676,85.137250
pilibhit,PBE,28.615588,79.813741
pratapgarh,PBH,25.912717,82.001692
pune junction,PUNE,18.528862,73.874414
purnia,PRNA,25.789362,87.519320
phulad,FLD,25.622084,73.810741
pabai,PAI,23.767868,77.931914
panapakam,PAM,13.500218,79.204021
pithapuram,PAP,17.110523,82.257062
pata,PATA,26.667326,79.479280
patti,PAX,31.287775,74.855515
piardoba,PBA,22.957188,87.322188
pamban junction,PBM,9.280175,79.213718
paliba,PBV,18.660537,82.696070
pulicherla,PCL,13.598565,79.040139
pichkurirdhal,PCQ,23.545217,87.720551
paglachandi,PCX,23.733832,88.305250
pindrai,PDE,22.512220,80.046676
padadhari,PDH,22.429763,70.605481
peddapalli,PDPL,18.613691,79.392076
pendurti,PDT,17.813570,83.195202
pen,PEN,18.735354,73.086535
phesar,PES,24.845485,84.418108
pergaon,PG,19.299023,76.665064
pilibangan,PGK,29.483857,74.079060
padugupadu,PGU,14.497033,79.989704
phaphund,PHD,26.632446,79.554485
phillaur junction,PHR,31.017054,75.785943
pipraigaon,PIA,24.503971,77.964744
piler,PIL,13.662334,78.927464
pajian,PJA,31.272182,75.295151
pakni,PK,17.725209,75.778927
pokharninrsnha,PKNS,19.118860,76.732195
pakaur,PKR,24.637704,87.855851
panskura,PKU,22.393482,87.742142
phalodi,PLC,27.125404,72.366984
pettaivayatalai,PLI,10.898690,78.493929
panelimoti,PLM,21.873815,70.160005
palappuram,PLPM,10.751950,76.397970
pallevada,PLVA,16.576426,81.287659
palimarwar,PMY,25.791086,73.327656
prantik,PNE,23.695709,87.694007
padriganj,PNJ,22.316910,80.113760
panpali,PNPL,21.915696,84.139511
paniahwa,PNYA,27.167268,83.933548
padrauna,POU,26.897516,83.983107
pipraich,PPC,26.828188,83.536100
princep ghat,PPGT,22.556764,88.331632
phirangipuram,PPM,16.292337,80.256226
piparahan halt,PPRH,26.221846,85.251344
pwnklaknder road,PQN,25.825747,81.368371
perecherla,PRCA,16.319043,80.339337
prayag,PRG,25.468384,81.867304
parkham,PRK,27.287659,77.715653
polur,PRL,12.511152,79.130314
purnia court,PRNC,25.795371,87.475106
panruti,PRT,11.773317,79.554892
parewadi,PRWD,18.289994,74.952827
pasivedala,PSDA,16.993607,81.701110
patli,PT,28.401357,76.857367
petlad junction,PTD,22.485888,72.801798
pathauli,PTLI,27.156882,77.925058
prattiapadu,PTPU,16.817975,81.574607
patratu,PTRU,23.667225,85.305766
patsul,PTZ,21.003463,77.038588
palari,PUE,22.301703,79.816033
pirumrod,PUO,23.256133,76.230181
pasupatikovil,PVL,10.882586,79.191039
piravam road,PVRD,9.829370,76.455293
phulwanisharif,PWS,25.586546,85.079711
peyanapalli,PYX,13.132039,79.137384
palanpur,PNU,24.175729,72.430444
paliakalan,PLK,28.426920,80.582607
parbhani,PBN,19.257755,76.774127
patna sahib,PNC,25.585975,85.230964
piparia,PPI,22.754298,78.354399
puducherry,PDY,11.926814,79.827662
puranpur,PP,28.515046,80.150818
purulia,PRR,23.325114,86.377938
ponmlaigldrck,GOC,10.792059,78.710171
patas,PAA,18.473422,74.470071
pakala junction,PAK,13.451337,79.114455
panagarh,PAN,23.443050,87.458764
pandhurna,PAR,21.589746,78.525163
pedana,PAV,16.252150,81.143836
payyanur,PAY,12.091171,75.195318
pedabramadvam,PBD,16.991026,82.078725
pembarti,PBP,17.692151,79.116172
pantnagar,PBW,29.017748,79.517924
palachauri,PCLI,22.200657,78.666075
panchra,PCR,23.760367,87.314431
pocharam,PCZ,17.476023,80.218556
paradgaon,PDG,19.621367,76.157262
pendekallu,PDL,15.374474,77.648059
padla,PDQ,24.306212,73.777846
ponduru,PDU,18.362998,83.776757
pathardih junction,PEH,23.675184,86.434157
phephna junction,PEP,25.769963,84.051243
piprala,PFL,23.651993,71.097246
pagara,PGA,24.656437,77.443568
perugamani,PGN,10.888455,78.547050
phagwara junction,PGW,31.218087,75.764934
punarakh,PHK,25.482002,85.804206
panchrukhi,PHRH,32.056518,76.565562
paricha,PIC,25.518374,78.738366
piplia,PIP,24.203660,75.007371
pirjhalar,PJH,23.042536,75.471951
penukonda,PKD,14.100159,77.593042
palakollu,PKO,16.522238,81.717077
parsakhera,PKRA,28.433865,79.342443
pilkhua,PKW,28.712307,77.667968
paldhi,PLD,21.022462,75.461630
palej,PLJ,21.921608,73.072554
pipalsana,PLS,28.952034,78.835613
pingleshwar,PLW,23.211157,75.860485
paramakkudi,PMK,9.539262,78.591335
pimpri,PMP,18.623198,73.802202
pansar,PN,23.307971,72.480104
pangaon,PNF,18.634534,76.635514
panki,PNK,26.459912,80.236843
punkunnam,PNQ,10.535281,76.201515
parangipettai,PO,11.477039,79.736856
ponneri,PON,13.332605,80.199119
pollachi junction,POY,10.652953,77.001067
piplod junction,PPD,22.818692,73.909339
pipridih,PPH,25.877257,83.498876
punpun,PPN,25.488413,85.099533
pirpainti,PPT,25.290181,87.421449
pawapuri road,PQE,25.159968,85.512339
pablikhas,PQY,29.056113,77.697798
paradol,PRDL,23.186430,82.264144
powerpet,PRH,16.713398,81.106800
powerkheda,PRKD,22.673600,77.747902
parlivaijnath,PRLI,18.852686,76.524060
pritamnagar,PRNG,23.194985,75.217313
pirtala,PRTL,24.359725,88.281044
paras,PS,20.724935,76.816352
palsoramakrawa,PSO,23.260280,75.531300
pattambi,PTB,10.802179,76.180958
patiala cant.,PTE,30.340088,76.359674
padalam,PTM,12.590044,79.950661
pataudi road,PTRD,28.348121,76.752151
patansaongi,PTS,21.345343,79.009895
patchur,PU,12.586952,78.469068
pudukad,PUK,10.420701,76.260958
phusro,PUS,23.767917,86.010737
parasia,PUX,22.193348,78.764073
parvatipuram,PVP,18.777548,83.430824
paravur,PVU,8.815205,76.668994
prayag ghat,PYG,25.445203,81.880237
palasa,PSA,18.756812,84.422408
panipat,PNP,29.389154,76.963758
pathankot,PTK,32.272025,75.642998
phaphamau,PFM,25.525844,81.866989
podanur,PTJ,10.965050,76.989784
pudukottai,PDKT,10.372423,78.801852
puri,PURI,19.810012,85.840483
pardi,PAD,20.513296,72.924373
pali,PALI,25.791154,73.327769
pandavapura,PANP,12.462930,76.681078
pasur,PAS,11.240829,77.854954
peddaavutapale,PAVP,16.562644,80.839352
payangadi,PAZ,12.022072,75.258185
pmbakvlshandy,PBKS,9.130325,77.430715
pathardihbazar,PBQ,23.675858,86.432495
prachi road junction,PCC,20.983560,70.691249
panchtalavda road,PCT,21.656952,71.469682
pundooah,PDA,23.070698,88.269701
pudunagaram,PDGM,10.684204,76.684784
payagpur,PDR,27.407519,81.776510
pandaravadai,PDV,10.913494,79.241986
perani,PEI,12.104499,79.552747
perambur,PER,13.107518,80.244457
pachor road,PFR,23.728693,76.741494
penganga,PGG,19.966973,77.119753
pugalur,PGR,11.051760,77.990846
perunguzhi,PGZ,8.631579,76.808201
pokhrayan,PHN,26.223100,79.841014
parhihara,PIH,27.921156,74.549605
palitana,PIT,21.538155,71.822897
panjkosi,PJK,30.138517,74.049654
pimparkhed,PKE,20.307774,74.756477
pallikere,PKP,12.385973,75.043216
pakara road,PKRD,24.047493,80.501112
piplee,PLE,23.814291,71.515814
phulwartanr,PLJE,23.775424,86.226950
palampurhmchl,PLMX,32.081534,76.515856
palsana,PLSN,27.486266,75.376636
plassey,PLY,23.778239,88.284909
papanasam,PML,10.923163,79.268886
pitambarpur,PMR,28.200269,79.538180
pendra road,PND,22.755500,81.899066
panchgram,PNGM,24.864563,92.598550
panyam,PNM,15.500375,78.339962
panitola,PNT,27.494984,95.256612
piparsand,POF,26.742257,80.797247
potlapadu,POO,15.873703,79.524691
potul,POZ,19.917877,75.122486
piplaj,PPF,26.167088,74.380703
pophlaj,PPJ,18.291535,75.097585
panposh,PPO,22.228537,84.804598
piparpur,PPU,26.151403,82.041647
pindlai,PQL,17.926205,79.455710
parbati,PRB,23.279980,76.964429
pahara,PRE,25.119433,82.724709
pathri,PRI,29.853216,78.078026
pirumadara,PRM,29.336704,79.058853
paharpur,PRP,24.624465,85.206382
partapur,PRTP,28.921662,77.646786
parsabad,PSB,24.307743,85.739158
pasraha,PSR,25.403740,86.744063
patranga,PTH,26.825246,81.626046
patan,PTN,23.853166,72.131635
patara,PTRE,26.310011,80.228669
putalapattu,PTT,13.373843,79.098968
pulla,PUA,16.809653,81.323354
puttur,PUT,13.440279,79.552830
peddavadiapudi,PVD,16.414441,80.613057
parvatipuramtn,PVPT,18.783957,83.433767
pirwa,PW,27.231536,74.461743
prashanti nilayam,SSPN,14.160722,77.758263
pachora,PC,20.668665,75.349124
palakkad,PGT,10.801449,76.640544
parasnath,PNME,23.987988,86.037486
patiala,PTA,30.344676,76.404051
phulera,FL,26.873827,75.246023
porbandar,PBR,21.643672,69.613446
pulgaon,PLO,20.726816,78.317010
purna,PAU,19.180643,77.025317
palana,PAE,27.853033,73.272899
palaiyam,PALM,10.718993,78.129232
panoli,PAO,21.534984,72.978084
parashshala,PASA,8.339782,77.165640
pandabeswar,PAW,23.712110,87.277525
puntamba,PB,19.761592,74.621554
pathsala,PBL,26.497219,91.176682
purabsarai,PBS,25.373569,86.485024
pachhapur,PCH,16.093374,74.672377
panchpipila,PCN,23.033006,74.667246
palakkodu,PCV,12.296447,78.071867
padubidri,PDD,13.196875,74.767949
padhegaon,PDGN,19.536984,74.692453
padse,PDP,21.127539,74.934724
pindra road,PDRD,25.494323,82.853146
pilioda,PDZ,26.606064,76.864077
peralam junction,PEM,10.959804,79.656989
pernem,PERN,15.708636,73.817323
padua,PFU,18.396602,82.687608
parpanangadi,PGI,11.045816,75.860925
piduguralla,PGRL,16.478135,79.876670
patharia,PHA,23.905706,79.192516
pardhande,PHQ,20.729282,75.377191
pirthiganj,PHV,25.855340,82.012639
pij,PIJ,22.675607,72.810025
pingli,PIZ,19.218107,76.858087
panjhan,PJN,20.275127,74.611078
papinayaknahali,PKL,15.235677,76.490802
pattikkad,PKQ,11.021022,76.232081
pattukottai,PKT,10.416143,79.320634
palia,PLA,22.829846,75.799967
palghar,PLG,19.697875,72.772238
parli,PLL,10.800556,76.559721
phulpur,PLP,25.552020,82.091176
patakottacheru,PLU,15.171357,77.522347
palam,PM,28.585944,77.093392
paman,PMN,26.359900,80.080466
parmalkasa,PMS,21.140866,81.099593
pennadam,PNDM,11.398591,79.220969
puraini,PNI,29.389486,78.446154
pandu,PNO,26.171563,91.685945
pundhag,PNW,23.508606,86.089197
pokran,POK,26.930995,71.923273
pipra,PPA,26.490238,84.986216
piplodabagla,PPG,23.361579,75.428800
pipli,PPLI,22.345412,69.934826
pipar road junction,PPR,26.453003,73.448852
peddempet,PPZ,18.803123,79.427249
parsabazar,PRBZ,25.550016,85.119001
parsipur,PRF,25.370741,82.637288
prantij,PRJ,23.430583,72.866408
parkanhatti,PRKH,16.138814,74.694580
parauna,PRN,25.866853,79.126010
parlu,PRU,25.823323,72.432059
parsoda,PSD,19.953831,74.875382
posotia,PST,22.446852,85.254737
potkapalli,PTKP,18.428517,79.464114
patalpani,PTP,22.514143,75.797188
pathrala,PTRL,30.008363,74.745762
partur,PTU,19.575983,76.213421
phanda,PUD,23.231325,77.187613
pundi,PUN,18.665272,84.370716
punalur,PUU,9.023273,76.915505
peravurani,PVI,10.285405,79.200568
pandharpur,PVR,17.668645,75.319527
palwal,PWL,28.151776,77.341953
payyoli,PYOL,11.517156,75.618217
qadian,QDN,31.826332,75.388181
quilandi,QLD,11.446025,75.693794
raichur,RC,16.193668,77.339489
,,,
rajkot,RJT,22.311778,70.802463
ramanathapuram,RMD,9.358690,78.837020
rampurhat,RPH,24.179977,87.782754
rangiya,RNY,26.447651,91.605645
ratnagiri,RN,17.003297,73.358113
renigunta,RU,13.636791,79.506778
rohtak,ROK,28.891079,76.578954
raibha,RAI,27.181747,77.805722
rau,RAU,22.632520,75.804639
raybag,RBG,16.483554,74.807549
ribada,RBR,22.125878,70.801390
richughutu,RCGT,23.659288,84.585692
radhagaon,RDF,23.598048,86.089123
radhikapur,RDP,25.643185,88.447885
rechni road,RECH,19.140496,79.451696
ren,REN,26.789100,74.075359
rajghatnarora,RG,28.236290,78.354201
rengali,RGL,21.637284,84.042479
raghavapuram,RGPM,18.681029,79.411120
rajgarh,RHG,27.240146,76.607328
rajhura,RHR,24.154664,84.016160
rajabera,RJB,23.750395,86.080541
rajendrapul,RJO,25.387409,86.010684
rajaldesar,RJR,28.033690,74.477915
rukadi,RKD,16.724865,74.356604
rmkrshnaprmgte,RKO,17.476719,78.528872
raila road,RLR,25.640951,74.598959
ramna,RMF,24.240351,83.605586
ramannapet,RMNP,17.283309,79.086793
ramavarappadu,RMV,16.525766,80.677637
rahenbata,RNBT,20.326257,83.092673
rangapani,RNI,26.664550,88.374564
ranala,RNL,21.378373,74.458363
renukut,RNQ,24.203367,83.039709
raniwara,RNV,24.750358,72.203842
roha,ROHA,18.446825,73.123905
roza junction,ROZA,27.849227,79.956027
raghunathpur,RPR,25.565144,84.304977
ranapratapnagar,RPZ,24.582656,73.728625
rahuri,RRI,19.412081,74.678255
risama,RSA,21.059211,81.324951
rasayani,RSYI,18.893994,73.151852
raoti,RTI,23.183929,74.879034
rajlugarhi,RUG,29.090649,77.012076
rupamau,RUM,26.230154,81.325702
rura,RURA,26.485382,79.908069
rajabhatkhawa,RVK,26.619599,89.529110
raiwala,RWL,30.031854,78.209447
ratangarh west,RXW,28.072799,74.610281
raigarh,RIG,21.891308,83.390476
raja ki mandi,RKM,27.193767,77.997243
rajnandgaon,RJN,21.100756,81.038609
rameswaram,RMM,9.280726,79.306415
ranaghat,RHA,23.174190,88.568759
rawatganj,RJ,26.957535,83.285590
rewa,REWA,24.553369,81.250534
roorkee,RK,29.854342,77.875357
raimehatpur,MTPR,31.402916,76.325662
ramparda,RA,22.636390,71.356230
raikakhol,RAIR,21.046302,84.333458
repalle,RAL,16.019413,80.828789
ray,RAY,23.690129,85.077823
robertsganj,RBGJ,24.683302,83.077950
rupbas,RBS,26.989811,77.590558
ramachandrapur,RCP,25.997379,81.267516
rayadrug,RDG,14.705689,76.857041
ramdevra,RDRA,27.006949,71.930317
regupalem,REG,17.505432,82.790477
regupalem,REG,17.505432,82.790477
ramganga,RGB,28.298080,79.375129
rangapuram,RGM,15.406644,78.059282
raigadh road,RGQ,23.597026,73.183909
rakhi,RHI,25.687113,72.554504
rajgram,RJG,24.545003,87.867815
razampeta,RJP,14.186525,79.151282
